PAYERGROUPCODE,STATECODE,MONTHUID,PMPM,PMPM_FORECAST,PMPM_FORECAST_LOWER,PMPM_FORECAST_UPPER,PMPM_FORECAST_MAE,MODEL
Medicaid,HI,2019-08,279.562,522.166191561,-985.860558881,1904.648870287,1016.650019987,PROPHET
Medicaid,HI,2019-09,45.183333333,276.003578403,-1161.729515489,1813.330079684,1016.650019987,PROPHET
Medicaid,HI,2019-10,39.842857143,37.781694757,-1353.288320512,1574.035559831,1016.650019987,PROPHET
Medicaid,HI,2019-11,38.84,-208.380918345,-1677.834459983,1232.203520806,1016.650019987,PROPHET
Medicaid,HI,2019-12,269.02,-446.602801991,-1923.60645106,1033.424344617,1016.650019987,PROPHET
Medicaid,HI,2020-01,,-692.765415093,-2070.889155998,850.990219165,1016.650019987,PROPHET
Medicaid,HI,2020-02,,-938.928028194,-2282.333982186,550.351578078,1016.650019987,PROPHET
Medicaid,IA,2019-01,186.552195122,162.811558129,-11.44999122,341.801653524,210.712096607,PROPHET
Medicaid,IA,2019-02,201.2915,181.410583731,0.1949587428,373.566521683,210.712096607,PROPHET
Medicaid,IA,2019-03,169.26675,198.209703609,19.848619904,379.340955741,210.712096607,PROPHET
Medicaid,IA,2019-04,252.754324324,216.808729197,40.957784022,393.818994642,210.712096607,PROPHET
Medicaid,IA,2019-05,204.107435897,234.807786219,49.749828106,419.729691343,210.712096607,PROPHET
Medicaid,IA,2019-06,335.102051282,253.406811821,82.140880629,429.75853941,210.712096607,PROPHET
Medicaid,IA,2019-07,277.2403125,271.405868857,99.086477413,449.015447216,210.712096607,PROPHET
Medicaid,IA,2019-08,135.970588235,290.004894455,122.922525621,459.992568021,210.712096607,PROPHET
Medicaid,IA,2019-09,408.585483871,308.603920077,110.019692328,488.105355651,210.712096607,PROPHET
Medicaid,IA,2019-10,225.795666667,326.602977125,143.023536019,493.986663066,210.712096607,PROPHET
Medicaid,IA,2019-11,65.185384615,345.202002741,163.962072914,532.44261503,210.712096607,PROPHET
Medicaid,IA,2019-12,688.927222222,363.201059788,184.626235368,547.140850962,210.712096607,PROPHET
Medicaid,IA,2020-01,,381.800085404,225.063393036,563.733101317,210.712096607,PROPHET
Medicaid,IA,2020-02,,400.39911102,229.879110859,578.296040455,210.712096607,PROPHET
Medicaid,ID,2019-01,689.729112082,548.018859544,330.428566763,759.112299676,164.591537754,PROPHET
Medicaid,ID,2019-02,293.952401747,514.612180992,291.373775471,722.270933206,164.591537754,PROPHET
Medicaid,ID,2019-03,186.664572368,484.438406782,257.124229695,686.86726469,164.591537754,PROPHET
Medicaid,ID,2019-04,690.393349593,451.031728317,234.437060598,659.716649962,164.591537754,PROPHET
Medicaid,ID,2019-05,695.788662316,418.702685184,191.92596115,630.032346573,164.591537754,PROPHET
Medicaid,ID,2019-06,253.53,385.296007962,170.936986141,600.012755443,164.591537754,PROPHET
Medicaid,ID,2019-07,327.114800664,352.966965945,144.547918345,562.515045195,164.591537754,PROPHET
Medicaid,ID,2019-08,375.617215815,319.560288429,110.83533924,545.618685029,164.591537754,PROPHET
Medicaid,ID,2019-09,277.938887015,286.153611135,59.499337732,488.220170032,164.591537754,PROPHET
Medicaid,ID,2019-10,381.608892734,253.824568308,45.954102828,466.326541927,164.591537754,PROPHET
Medicaid,ID,2019-11,171.770595668,220.417890721,11.822296643,432.332654168,164.591537754,PROPHET
Medicaid,ID,2019-12,80.175415094,188.088847894,-18.506526781,397.143077433,164.591537754,PROPHET
Medicaid,ID,2020-01,,154.682170307,-62.84670586,368.48008202,164.591537754,PROPHET
Medicaid,ID,2020-02,,121.27549272,-83.175162902,327.800561698,164.591537754,PROPHET
Medicaid,IL,2019-01,687.813394042,745.412114274,681.248452009,818.176122962,103.186193293,PROPHET
Medicaid,IL,2019-02,663.506894525,717.770350619,649.047727044,784.510725988,103.186193293,PROPHET
Medicaid,IL,2019-03,773.089884455,692.803596254,622.360679647,759.055139142,103.186193293,PROPHET
Medicaid,IL,2019-04,673.909701241,665.161832526,592.577564801,737.006552448,103.186193293,PROPHET
Medicaid,IL,2019-05,664.314384357,638.388964056,566.914911548,710.707562384,103.186193293,PROPHET
Medicaid,IL,2019-06,653.390943948,610.723666576,539.451466681,677.021577835,103.186193293,PROPHET
Medicaid,IL,2019-07,514.461146335,583.95079812,512.627220858,653.895302105,103.186193293,PROPHET
Medicaid,IL,2019-08,613.951542857,556.285500627,489.097558316,627.21206983,103.186193293,PROPHET
Medicaid,IL,2019-09,529.301271918,528.62020301,462.615597822,594.661544328,103.186193293,PROPHET
Medicaid,IL,2019-10,569.353701615,501.847334429,427.960960159,572.969834466,103.186193293,PROPHET
Medicaid,IL,2019-11,393.407919914,474.182036896,403.663977612,543.090055963,103.186193293,PROPHET
Medicaid,IL,2019-12,427.992673874,447.409168316,382.940640175,521.899582668,103.186193293,PROPHET
Medicaid,IL,2020-01,,419.743870782,352.196125162,490.819147524,103.186193293,PROPHET
Medicaid,IL,2020-02,,392.078573249,325.089649346,463.045394708,103.186193293,PROPHET
Medicaid,IN,2019-01,178.032173913,439.738966706,143.407738927,736.7560827,117.516916428,PROPHET
Medicaid,IN,2019-02,280.583617021,438.154365436,131.79571669,723.42260115,117.516916428,PROPHET
Medicaid,IN,2019-03,431.806444444,436.723112754,136.651606469,753.861779183,117.516916428,PROPHET
Medicaid,IN,2019-04,642.928913043,435.138511542,127.704828669,736.945853105,117.516916428,PROPHET
Medicaid,IN,2019-05,324.25673913,433.605026441,143.487077574,750.739277452,117.516916428,PROPHET
Medicaid,IN,2019-06,557.031219512,432.020425181,144.128871576,740.859794538,117.516916428,PROPHET
Medicaid,IN,2019-07,720.397647059,430.486940106,147.269663939,732.957188442,117.516916428,PROPHET
Medicaid,IN,2019-08,1006.995428571,428.902338837,145.763586667,752.50422734,117.516916428,PROPHET
Medicaid,IN,2019-09,272.214848485,427.317737596,114.743809931,733.221343094,117.516916428,PROPHET
Medicaid,IN,2019-10,257.356666667,425.784252511,110.943338859,713.006000726,117.516916428,PROPHET
Medicaid,IN,2019-11,304.779411765,424.199651256,136.870174989,746.016744713,117.516916428,PROPHET
Medicaid,IN,2019-12,202.061071429,422.66616617,114.641528202,742.644947357,117.516916428,PROPHET
Medicaid,IN,2020-01,,421.081564915,117.765153987,717.347987146,117.516916428,PROPHET
Medicaid,IN,2020-02,,419.49696366,109.501794218,721.243967464,117.516916428,PROPHET
Medicaid,KS,2019-01,132.406857143,154.075449643,18.783727639,297.922695504,302.150818502,PROPHET
Medicaid,KS,2019-02,245.490277778,170.66295264,27.377410153,307.736555879,302.150818502,PROPHET
Medicaid,KS,2019-03,242.145142857,185.645213415,45.138633493,334.395767097,302.150818502,PROPHET
Medicaid,KS,2019-04,286.116857143,202.232716417,54.751246404,329.904755823,302.150818502,PROPHET
Medicaid,KS,2019-05,102.739705882,218.285138673,70.925372784,357.275633834,302.150818502,PROPHET
Medicaid,KS,2019-06,247.518484848,234.872641673,95.289505458,378.187044013,302.150818502,PROPHET
Medicaid,KS,2019-07,237.5125,250.925063938,105.584791738,394.778557353,302.150818502,PROPHET
Medicaid,KS,2019-08,125.085925926,267.512566941,115.4062631,411.412158669,302.150818502,PROPHET
Medicaid,KS,2019-09,163.19826087,284.100069949,127.178051166,431.243320844,302.150818502,PROPHET
Medicaid,KS,2019-10,187.306363636,300.152492211,146.446514994,430.498232288,302.150818502,PROPHET
Medicaid,KS,2019-11,592.555,316.739995214,192.854034338,474.036870084,302.150818502,PROPHET
Medicaid,KS,2019-12,356.140833333,332.792417476,202.149947451,485.085916794,302.150818502,PROPHET
Medicaid,KS,2020-01,,349.379920479,202.484189051,500.695516427,302.150818502,PROPHET
Medicaid,KS,2020-02,,365.967423483,217.331340544,502.22708552,302.150818502,PROPHET
Medicaid,KY,2019-01,364.316666667,212.545227625,-388.405647833,836.246723635,981.302798794,PROPHET
Medicaid,KY,2019-02,130.341041667,291.134783894,-348.588034044,958.834164227,981.302798794,PROPHET
Medicaid,KY,2019-03,565.709069767,362.118899465,-234.640000606,996.080151383,981.302798794,PROPHET
Medicaid,KY,2019-04,627.902093023,440.708455312,-207.594690724,1103.635991783,981.302798794,PROPHET
Medicaid,KY,2019-05,403.255238095,516.76286375,-108.466686378,1165.337056302,981.302798794,PROPHET
Medicaid,KY,2019-06,308.396428571,595.352419174,-10.984912526,1225.13080525,981.302798794,PROPHET
Medicaid,KY,2019-07,394.256857143,671.40682747,37.891899856,1280.033994932,981.302798794,PROPHET
Medicaid,KY,2019-08,430.438709677,749.996382462,87.05576192,1334.849988736,981.302798794,PROPHET
Medicaid,KY,2019-09,512.321724138,828.585938022,178.624319257,1520.716788838,981.302798794,PROPHET
Medicaid,KY,2019-10,2440.9,904.640346984,280.464412923,1590.947313285,981.302798794,PROPHET
Medicaid,KY,2019-11,517.413103448,983.229902911,351.336327287,1623.019896547,981.302798794,PROPHET
Medicaid,KY,2019-12,918.982631579,1059.284311873,390.904634549,1744.84323543,981.302798794,PROPHET
Medicaid,KY,2020-01,,1137.8738678,465.928965493,1758.391980894,981.302798794,PROPHET
Medicaid,KY,2020-02,,1216.463423727,578.573077598,1857.411677547,981.302798794,PROPHET
Medicaid,LA,2019-01,904.886792453,959.211898656,553.569490781,1333.116360596,168.342340822,PROPHET
Medicaid,LA,2019-02,353.789230769,919.268671774,524.872445039,1270.794793158,168.342340822,PROPHET
Medicaid,LA,2019-03,1555.169230769,883.19091846,501.289638312,1259.844871015,168.342340822,PROPHET
Medicaid,LA,2019-04,1012.9586,843.247691528,455.852812897,1216.025414248,168.342340822,PROPHET
Medicaid,LA,2019-05,846.09244898,804.592955759,431.369842584,1185.461859186,168.342340822,PROPHET
Medicaid,LA,2019-06,409.017333333,764.649728841,398.308196344,1141.397142642,168.342340822,PROPHET
Medicaid,LA,2019-07,996.502045455,725.994993137,354.845693886,1083.884512832,168.342340822,PROPHET
Medicaid,LA,2019-08,529.1185,686.051766275,283.950461807,1056.53212803,168.342340822,PROPHET
Medicaid,LA,2019-09,712.154722222,646.108539451,271.924523346,1024.057595201,168.342340822,PROPHET
Medicaid,LA,2019-10,570.375,607.453803813,237.399595367,974.700978655,168.342340822,PROPHET
Medicaid,LA,2019-11,374.175833333,567.510576987,189.050409983,981.253061835,168.342340822,PROPHET
Medicaid,LA,2019-12,673.685,528.855841348,118.770716523,901.103188488,168.342340822,PROPHET
Medicaid,LA,2020-01,,488.912614522,97.204200485,893.531046568,168.342340822,PROPHET
Medicaid,LA,2020-02,,448.969387695,71.833880356,844.747299097,168.342340822,PROPHET
Medicaid,MA,2019-01,421.17349947,494.708638057,241.964712452,731.618739393,228.116181446,PROPHET
Medicaid,MA,2019-02,394.925754923,512.855990197,286.784525896,741.86119703,228.116181446,PROPHET
Medicaid,MA,2019-03,400.071409326,529.247147025,275.606489687,755.732750317,228.116181446,PROPHET
Medicaid,MA,2019-04,679.959666183,547.394499263,311.44772721,800.156581256,228.116181446,PROPHET
Medicaid,MA,2019-05,529.873011094,564.956453031,315.393145128,812.371873216,228.116181446,PROPHET
Medicaid,MA,2019-06,476.556296928,583.103805301,342.955598002,819.590949892,228.116181446,PROPHET
Medicaid,MA,2019-07,1085.914262877,600.665759118,334.359877534,828.497185897,228.116181446,PROPHET
Medicaid,MA,2019-08,892.984658494,618.813111331,391.056752694,865.89417446,228.116181446,PROPHET
Medicaid,MA,2019-09,571.597708703,636.96046358,392.535027315,873.736711552,228.116181446,PROPHET
Medicaid,MA,2019-10,510.076252252,654.522417329,414.450404557,883.3785397,228.116181446,PROPHET
Medicaid,MA,2019-11,601.295996276,672.669769536,442.397806218,914.372836038,228.116181446,PROPHET
Medicaid,MA,2019-12,546.661313725,690.231723285,448.162871656,924.899815215,228.116181446,PROPHET
Medicaid,MA,2020-01,,708.379075492,466.26994802,952.385326242,228.116181446,PROPHET
Medicaid,MA,2020-02,,726.526427699,487.72493971,956.711096859,228.116181446,PROPHET
Medicaid,MD,2019-01,243.281363636,228.522581096,54.961991017,418.120745358,239.072519781,PROPHET
Medicaid,MD,2019-02,73.982888889,226.348418149,59.000842776,423.961252104,239.072519781,PROPHET
Medicaid,MD,2019-03,69.132553191,224.384658069,50.64457592,396.368289174,239.072519781,PROPHET
Medicaid,MD,2019-04,441.34125,222.210495127,42.213759349,403.249635567,239.072519781,PROPHET
Medicaid,MD,2019-05,414.917708333,220.10646648,37.84039873,393.679380007,239.072519781,PROPHET
Medicaid,MD,2019-06,74.3358,217.932303546,43.115171548,400.248974634,239.072519781,PROPHET
Medicaid,MD,2019-07,123.568125,215.8282749,45.055063953,391.677445871,239.072519781,PROPHET
Medicaid,MD,2019-08,378.309166667,213.654111973,37.292686216,394.344684764,239.072519781,PROPHET
Medicaid,MD,2019-09,295.403404255,211.479949041,21.894188961,389.908698008,239.072519781,PROPHET
Medicaid,MD,2019-10,307.638444444,209.375920393,39.124124782,380.102515428,239.072519781,PROPHET
Medicaid,MD,2019-11,59.690681818,207.201757457,23.603814687,375.492684363,239.072519781,PROPHET
Medicaid,MD,2019-12,119.333428571,205.097728809,27.038904081,390.325023267,239.072519781,PROPHET
Medicaid,MD,2020-01,,202.923565873,24.857549178,380.365369804,239.072519781,PROPHET
Medicaid,MD,2020-02,,200.749402937,19.321946122,368.898191688,239.072519781,PROPHET
Medicaid,ME,2019-01,637.0356,647.174329353,493.962318731,790.863754024,106.43463379,PROPHET
Medicaid,ME,2019-02,779.47275154,632.092621563,477.330686449,779.541202216,106.43463379,PROPHET
Medicaid,ME,2019-03,554.651276151,618.470433889,467.166427735,760.866418578,106.43463379,PROPHET
Medicaid,ME,2019-04,542.564449244,603.38872612,460.773418879,745.827799049,106.43463379,PROPHET
Medicaid,ME,2019-05,596.197930283,588.793525041,444.36411016,737.400982239,106.43463379,PROPHET
Medicaid,ME,2019-06,518.75,573.711817265,417.677649412,720.174489018,106.43463379,PROPHET
Medicaid,ME,2019-07,365.947006508,559.116616189,410.970997377,702.927766588,106.43463379,PROPHET
Medicaid,ME,2019-08,657.066184211,544.03490841,389.288529498,689.622995826,106.43463379,PROPHET
Medicaid,ME,2019-09,593.360926724,528.95320062,378.29184676,673.155707775,106.43463379,PROPHET
Medicaid,ME,2019-10,752.202847534,514.357999524,371.491740456,665.985429463,106.43463379,PROPHET
Medicaid,ME,2019-11,366.015520362,499.276291725,346.831686605,650.112642695,106.43463379,PROPHET
Medicaid,ME,2019-12,436.497850467,484.681090629,337.810379017,639.254210939,106.43463379,PROPHET
Medicaid,ME,2020-01,,469.599382829,320.985739527,625.055737663,106.43463379,PROPHET
Medicaid,ME,2020-02,,454.51767503,303.974050565,609.520100221,106.43463379,PROPHET
Medicaid,MI,2019-01,646.410837581,881.992949897,-4486.147430274,6146.296348398,11013.860105335,PROPHET
Medicaid,MI,2019-02,505.554947708,1495.881525987,-3703.376589077,6920.958400193,11013.860105335,PROPHET
Medicaid,MI,2019-03,689.390107979,2050.361530179,-3147.593737636,7221.282940814,11013.860105335,PROPHET
Medicaid,MI,2019-04,663.198185161,2664.250105485,-2443.3188607,7890.526056892,11013.860105335,PROPHET
Medicaid,MI,2019-05,610.799739414,3258.335823364,-1487.823949212,8923.703463323,11013.860105335,PROPHET
Medicaid,MI,2019-06,552.493642544,3872.224397894,-1273.872872918,8816.238915116,11013.860105335,PROPHET
Medicaid,MI,2019-07,11700.49143986,4466.310114893,-871.262409447,9396.090996004,11013.860105335,PROPHET
Medicaid,MI,2019-08,11886.986117647,5080.198688534,-421.795391154,10596.327055492,11013.860105335,PROPHET
Medicaid,MI,2019-09,11409.790894539,5694.087262915,34.917178225,10893.699478466,11013.860105335,PROPHET
Medicaid,MI,2019-10,7571.560581506,6288.172979905,1021.902786062,11519.872046308,11013.860105335,PROPHET
Medicaid,MI,2019-11,2398.662205882,6902.061554129,1394.64889031,12093.835732509,11013.860105335,PROPHET
Medicaid,MI,2019-12,1457.056862944,7496.14727112,2141.467693094,12908.94829213,11013.860105335,PROPHET
Medicaid,MI,2020-01,,8110.035845344,3025.434134311,13368.337554652,11013.860105335,PROPHET
Medicaid,MI,2020-02,,8723.924419568,3272.121193417,14259.027458614,11013.860105335,PROPHET
Medicaid,MN,2019-01,552.225714286,503.616575322,53.765900678,965.609488265,55.432968022,PROPHET
Medicaid,MN,2019-02,236.708947368,485.088043953,-22.628802234,943.814421562,55.432968022,PROPHET
Medicaid,MN,2019-03,119.878214286,468.352596266,32.419696554,917.559080928,55.432968022,PROPHET
Medicaid,MN,2019-04,1304.618035714,449.824064899,-32.574692942,854.216916323,55.432968022,PROPHET
Medicaid,MN,2019-05,224.636792453,431.893228096,-70.101291857,880.408999841,55.432968022,PROPHET
Medicaid,MN,2019-06,313.848888889,413.364696725,-42.559244801,858.604391949,55.432968022,PROPHET
Medicaid,MN,2019-07,366.764230769,395.433859907,-59.212321327,881.195469331,55.432968022,PROPHET
Medicaid,MN,2019-08,269.896666667,376.905328521,-53.075804882,838.268189408,55.432968022,PROPHET
Medicaid,MN,2019-09,257.0386,358.376797126,-113.75754647,838.038540251,55.432968022,PROPHET
Medicaid,MN,2019-10,1036.702,340.445960286,-112.845377837,765.166606902,55.432968022,PROPHET
Medicaid,MN,2019-11,110.020612245,321.917428885,-111.1021318,766.786555257,55.432968022,PROPHET
Medicaid,MN,2019-12,56.951086957,303.986592045,-133.323580573,719.049083952,55.432968022,PROPHET
Medicaid,MN,2020-01,,285.458060643,-153.673748647,730.893103454,55.432968022,PROPHET
Medicaid,MN,2020-02,,266.929529242,-187.813979711,745.558622399,55.432968022,PROPHET
Medicaid,MO,2019-01,320.409001848,403.55637373,263.412806892,537.602693481,51.14897729,PROPHET
Medicaid,MO,2019-02,471.254655172,388.676927774,258.918211285,525.909956987,51.14897729,PROPHET
Medicaid,MO,2019-03,365.567687747,375.23742818,234.950519516,497.793444287,51.14897729,PROPHET
Medicaid,MO,2019-04,184.780062241,360.357982201,232.192436087,488.914895194,51.14897729,PROPHET
Medicaid,MO,2019-05,607.723093682,345.958518331,214.958580429,486.945774448,51.14897729,PROPHET
Medicaid,MO,2019-06,255.220389016,331.079072317,207.567901218,465.729786955,51.14897729,PROPHET
Medicaid,MO,2019-07,304.144121951,316.679608411,185.631078454,456.833797372,51.14897729,PROPHET
Medicaid,MO,2019-08,381.439875312,301.800162388,178.209119464,428.724250238,51.14897729,PROPHET
Medicaid,MO,2019-09,268.407526596,286.920716355,153.312803765,409.988758621,51.14897729,PROPHET
Medicaid,MO,2019-10,266.066366279,272.521252437,135.416077107,406.713694845,51.14897729,PROPHET
Medicaid,MO,2019-11,223.053690852,257.641806388,121.64382055,386.887208303,51.14897729,PROPHET
Medicaid,MO,2019-12,228.11437276,243.24234247,115.45444144,380.604839229,51.14897729,PROPHET
Medicaid,MO,2020-01,,228.362896421,101.481092036,364.490954106,51.14897729,PROPHET
Medicaid,MO,2020-02,,213.483450372,84.080573226,339.813254211,51.14897729,PROPHET
Medicaid,MS,2019-01,2201.499412811,1623.289774757,-4372.287099185,6998.953741526,8706.176891088,PROPHET
