MONTHS,ACTIVE_MEMBERS,STATECODE,LOB
2021-05,19017,WA,Medicare
2021-05,10460,WI,Commercial
2021-05,9918,WI,Medicare
2021-05,1839,WV,Commercial
2021-05,13975,WV,Medicare
2021-05,1418,WY,Commercial
2021-05,3,WY,Medicare
2021-05,10015,,Commercial
2021-05,1,,Medicaid
2021-05,411,,Medicare
2021-06,816,AK,Commercial
2021-06,5,AK,Medicare
2021-06,5495,AL,Commercial
2021-06,1,AL,Medicaid
2021-06,73,AL,Medicare
2021-06,4331,AR,Commercial
2021-06,846,AR,Medicare
2021-06,10530,AZ,Commercial
2021-06,57,AZ,Medicaid
2021-06,25110,AZ,Medicare
2021-06,91096,CA,Commercial
2021-06,2,CA,Medicaid
2021-06,91353,CA,Medicare
2021-06,8233,CO,Commercial
2021-06,1,CO,Medicaid
2021-06,18778,CO,Medicare
2021-06,2704,CT,Commercial
2021-06,51,CT,Medicare
2021-06,706,DC,Commercial
2021-06,2558,DC,Medicare
2021-06,1215,DE,Commercial
2021-06,3574,DE,Medicare
2021-06,172158,FL,Commercial
2021-06,180,FL,Medicaid
2021-06,84375,FL,Medicare
2021-06,13145,GA,Commercial
2021-06,1,GA,Medicaid
2021-06,43535,GA,Medicare
2021-06,259,HI,Commercial
2021-06,2,HI,Medicare
2021-06,5552,IA,Commercial
2021-06,28662,IA,Medicare
2021-06,2179,ID,Commercial
2021-06,1,ID,Medicaid
2021-06,6,ID,Medicare
2021-06,235976,IL,Commercial
2021-06,75429,IL,Medicare
2021-06,18289,IN,Commercial
2021-06,1,IN,Medicaid
2021-06,48229,IN,Medicare
2021-06,5568,KS,Commercial
2021-06,12454,KS,Medicare
2021-06,7690,KY,Commercial
2021-06,4336,KY,Medicare
2021-06,9122,LA,Commercial
2021-06,3,LA,Medicaid
2021-06,50048,LA,Medicare
2021-06,7681,MA,Commercial
2021-06,123,MA,Medicare
2021-06,6215,MD,Commercial
2021-06,8896,MD,Medicare
2021-06,1058,ME,Commercial
2021-06,6,ME,Medicare
2021-06,11727,MI,Commercial
2021-06,14508,MI,Medicare
2021-06,6365,MN,Commercial
2021-06,41,MN,Medicare
2021-06,10193,MO,Commercial
2021-06,9982,MO,Medicare
2021-06,4135,MS,Commercial
2021-06,451,MS,Medicare
2021-06,12538,MT,Commercial
2021-06,28,MT,Medicaid
2021-06,5,MT,Medicare
2021-06,11878,NC,Commercial
2021-06,183,NC,Medicare
2021-06,1577,ND,Commercial
2021-06,6,ND,Medicare
2021-06,3371,NE,Commercial
2021-06,1615,NE,Medicare
2021-06,1282,NH,Commercial
2021-06,3488,NH,Medicare
2021-06,6911,NJ,Commercial
2021-06,368,NJ,Medicaid
2021-06,17646,NJ,Medicare
2021-06,18482,NM,Commercial
2021-06,1,NM,Medicaid
2021-06,20584,NM,Medicare
2021-06,3401,NV,Commercial
2021-06,1,NV,Medicaid
2021-06,13817,NV,Medicare
2021-06,16557,NY,Commercial
2021-06,1,NY,Medicaid
2021-06,35043,NY,Medicare
2021-06,15969,OH,Commercial
2021-06,287,OH,Medicaid
2021-06,16624,OH,Medicare
2021-06,40600,OK,Commercial
2021-06,17,OK,Medicaid
2021-06,56,OK,Medicare
2021-06,4415,OR,Commercial
2021-06,55,OR,Medicaid
2021-06,401,OR,Medicare
2021-06,13913,PA,Commercial
2021-06,2,PA,Medicaid
2021-06,56165,PA,Medicare
2021-06,115,PR,Commercial
2021-06,20,PR,Medicare
2021-06,899,RI,Commercial
2021-06,16,RI,Medicare
2021-06,6823,SC,Commercial
2021-06,2,SC,Medicaid
2021-06,38507,SC,Medicare
2021-06,1476,SD,Commercial
2021-06,13,SD,Medicare
2021-06,9538,TN,Commercial
2021-06,83,TN,Medicaid
2021-06,25788,TN,Medicare
2021-06,302543,TX,Commercial
2021-06,163,TX,Medicaid
2021-06,153795,TX,Medicare
2021-06,4360,UT,Commercial
2021-06,77,UT,Medicare
2021-06,19513,VA,Commercial
2021-06,34,VA,Medicaid
2021-06,67184,VA,Medicare
2021-06,285,VT,Commercial
2021-06,4,VT,Medicare
2021-06,11292,WA,Commercial
2021-06,1,WA,Medicaid
2021-06,19017,WA,Medicare
2021-06,10459,WI,Commercial
2021-06,9918,WI,Medicare
2021-06,1839,WV,Commercial
2021-06,13975,WV,Medicare
2021-06,1418,WY,Commercial
2021-06,3,WY,Medicare
2021-06,10014,,Commercial
2021-06,1,,Medicaid
2021-06,411,,Medicare
2021-07,816,AK,Commercial
2021-07,5,AK,Medicare
2021-07,5494,AL,Commercial
2021-07,1,AL,Medicaid
2021-07,73,AL,Medicare
2021-07,4330,AR,Commercial
2021-07,846,AR,Medicare
2021-07,10526,AZ,Commercial
2021-07,57,AZ,Medicaid
2021-07,25110,AZ,Medicare
2021-07,91090,CA,Commercial
2021-07,2,CA,Medicaid
2021-07,91353,CA,Medicare
2021-07,8231,CO,Commercial
2021-07,1,CO,Medicaid
2021-07,18778,CO,Medicare
2021-07,2704,CT,Commercial
2021-07,51,CT,Medicare
2021-07,705,DC,Commercial
2021-07,2278,DC,Medicare
2021-07,1215,DE,Commercial
2021-07,3566,DE,Medicare
2021-07,172152,FL,Commercial
2021-07,180,FL,Medicaid
2021-07,84375,FL,Medicare
2021-07,13141,GA,Commercial
2021-07,1,GA,Medicaid
2021-07,43535,GA,Medicare
2021-07,259,HI,Commercial
2021-07,2,HI,Medicare
2021-07,5463,IA,Commercial
2021-07,28662,IA,Medicare
2021-07,2178,ID,Commercial
2021-07,1,ID,Medicaid
2021-07,6,ID,Medicare
2021-07,228042,IL,Commercial
2021-07,75429,IL,Medicare
2021-07,18250,IN,Commercial
2021-07,1,IN,Medicaid
2021-07,48221,IN,Medicare
2021-07,5568,KS,Commercial
2021-07,12454,KS,Medicare
2021-07,7690,KY,Commercial
2021-07,4336,KY,Medicare
2021-07,9122,LA,Commercial
2021-07,3,LA,Medicaid
2021-07,50047,LA,Medicare
2021-07,7681,MA,Commercial
2021-07,123,MA,Medicare
2021-07,6211,MD,Commercial
2021-07,8895,MD,Medicare
2021-07,1058,ME,Commercial
2021-07,6,ME,Medicare
2021-07,11726,MI,Commercial
2021-07,14508,MI,Medicare
2021-07,6365,MN,Commercial
2021-07,41,MN,Medicare
2021-07,10186,MO,Commercial
2021-07,9982,MO,Medicare
2021-07,4133,MS,Commercial
2021-07,451,MS,Medicare
2021-07,12536,MT,Commercial
2021-07,28,MT,Medicaid
2021-07,5,MT,Medicare
2021-07,11877,NC,Commercial
2021-07,183,NC,Medicare
2021-07,1576,ND,Commercial
2021-07,6,ND,Medicare
2021-07,3371,NE,Commercial
2021-07,1615,NE,Medicare
2021-07,1282,NH,Commercial
2021-07,3487,NH,Medicare
2021-07,6911,NJ,Commercial
2021-07,368,NJ,Medicaid
2021-07,17645,NJ,Medicare
2021-07,18475,NM,Commercial
2021-07,1,NM,Medicaid
2021-07,20584,NM,Medicare
2021-07,3400,NV,Commercial
2021-07,1,NV,Medicaid
2021-07,13817,NV,Medicare
2021-07,16547,NY,Commercial
2021-07,1,NY,Medicaid
2021-07,35034,NY,Medicare
2021-07,15963,OH,Commercial
2021-07,287,OH,Medicaid
2021-07,16617,OH,Medicare
2021-07,40582,OK,Commercial
2021-07,17,OK,Medicaid
2021-07,56,OK,Medicare
2021-07,4414,OR,Commercial
2021-07,55,OR,Medicaid
2021-07,401,OR,Medicare
2021-07,13910,PA,Commercial
2021-07,2,PA,Medicaid
2021-07,56165,PA,Medicare
2021-07,115,PR,Commercial
2021-07,20,PR,Medicare
2021-07,899,RI,Commercial
2021-07,16,RI,Medicare
2021-07,6822,SC,Commercial
2021-07,2,SC,Medicaid
2021-07,38498,SC,Medicare
2021-07,1475,SD,Commercial
2021-07,13,SD,Medicare
2021-07,9537,TN,Commercial
2021-07,83,TN,Medicaid
2021-07,25679,TN,Medicare
2021-07,302487,TX,Commercial
2021-07,163,TX,Medicaid
2021-07,153794,TX,Medicare
2021-07,4357,UT,Commercial
2021-07,77,UT,Medicare
2021-07,19508,VA,Commercial
2021-07,34,VA,Medicaid
2021-07,67180,VA,Medicare
2021-07,285,VT,Commercial
2021-07,4,VT,Medicare
2021-07,10761,WA,Commercial
2021-07,1,WA,Medicaid
2021-07,19017,WA,Medicare
2021-07,10457,WI,Commercial
2021-07,9918,WI,Medicare
2021-07,1839,WV,Commercial
2021-07,13975,WV,Medicare
2021-07,1417,WY,Commercial
2021-07,3,WY,Medicare
2021-07,10014,,Commercial
2021-07,1,,Medicaid
2021-07,410,,Medicare
2021-08,815,AK,Commercial
2021-08,5,AK,Medicare
2021-08,5493,AL,Commercial
2021-08,1,AL,Medicaid
2021-08,73,AL,Medicare
2021-08,4330,AR,Commercial
2021-08,846,AR,Medicare
2021-08,10526,AZ,Commercial
2021-08,57,AZ,Medicaid
2021-08,25110,AZ,Medicare
2021-08,91080,CA,Commercial
2021-08,2,CA,Medicaid
2021-08,91353,CA,Medicare
2021-08,8230,CO,Commercial
2021-08,1,CO,Medicaid
2021-08,18778,CO,Medicare
2021-08,2704,CT,Commercial
2021-08,51,CT,Medicare
2021-08,705,DC,Commercial
2021-08,2035,DC,Medicare
2021-08,1215,DE,Commercial
2021-08,3561,DE,Medicare
2021-08,172149,FL,Commercial
2021-08,180,FL,Medicaid
2021-08,84374,FL,Medicare
2021-08,13136,GA,Commercial
2021-08,1,GA,Medicaid
2021-08,43535,GA,Medicare
2021-08,259,HI,Commercial
2021-08,2,HI,Medicare
2021-08,5462,IA,Commercial
2021-08,28662,IA,Medicare
2021-08,2177,ID,Commercial
2021-08,1,ID,Medicaid
2021-08,6,ID,Medicare
2021-08,228020,IL,Commercial
2021-08,75429,IL,Medicare
2021-08,18248,IN,Commercial
2021-08,1,IN,Medicaid
2021-08,48215,IN,Medicare
2021-08,5568,KS,Commercial
2021-08,12454,KS,Medicare
2021-08,7690,KY,Commercial
2021-08,4336,KY,Medicare
2021-08,9122,LA,Commercial
2021-08,3,LA,Medicaid
2021-08,50046,LA,Medicare
2021-08,7681,MA,Commercial
2021-08,123,MA,Medicare
2021-08,6207,MD,Commercial
2021-08,8894,MD,Medicare
2021-08,1058,ME,Commercial
2021-08,6,ME,Medicare
2021-08,11726,MI,Commercial
2021-08,14508,MI,Medicare
2021-08,6365,MN,Commercial
2021-08,41,MN,Medicare
2021-08,10184,MO,Commercial
2021-08,9982,MO,Medicare
2021-08,4132,MS,Commercial
2021-08,451,MS,Medicare
2021-08,12530,MT,Commercial
2021-08,28,MT,Medicaid
2021-08,5,MT,Medicare
2021-08,11877,NC,Commercial
2021-08,183,NC,Medicare
2021-08,1576,ND,Commercial
2021-08,6,ND,Medicare
2021-08,3370,NE,Commercial
2021-08,1614,NE,Medicare
2021-08,1282,NH,Commercial
2021-08,3485,NH,Medicare
2021-08,6911,NJ,Commercial
2021-08,368,NJ,Medicaid
2021-08,17645,NJ,Medicare
2021-08,18468,NM,Commercial
2021-08,1,NM,Medicaid
2021-08,20584,NM,Medicare
2021-08,3399,NV,Commercial
2021-08,1,NV,Medicaid
2021-08,13817,NV,Medicare
2021-08,16542,NY,Commercial
2021-08,1,NY,Medicaid
2021-08,35026,NY,Medicare
2021-08,15959,OH,Commercial
2021-08,287,OH,Medicaid
2021-08,16612,OH,Medicare
2021-08,40567,OK,Commercial
2021-08,17,OK,Medicaid
2021-08,56,OK,Medicare
2021-08,4413,OR,Commercial
2021-08,55,OR,Medicaid
2021-08,401,OR,Medicare
2021-08,13906,PA,Commercial
2021-08,2,PA,Medicaid
2021-08,56165,PA,Medicare
2021-08,115,PR,Commercial
2021-08,20,PR,Medicare
2021-08,899,RI,Commercial
2021-08,16,RI,Medicare
2021-08,6822,SC,Commercial
2021-08,2,SC,Medicaid
2021-08,38474,SC,Medicare
2021-08,1475,SD,Commercial
2021-08,13,SD,Medicare
2021-08,9537,TN,Commercial
2021-08,83,TN,Medicaid
2021-08,25357,TN,Medicare
2021-08,302422,TX,Commercial
2021-08,163,TX,Medicaid
2021-08,153794,TX,Medicare
2021-08,4356,UT,Commercial
2021-08,77,UT,Medicare
2021-08,19505,VA,Commercial
2021-08,34,VA,Medicaid
2021-08,67177,VA,Medicare
2021-08,285,VT,Commercial
2021-08,4,VT,Medicare
2021-08,10757,WA,Commercial
2021-08,1,WA,Medicaid
2021-08,19014,WA,Medicare
2021-08,10456,WI,Commercial
2021-08,9918,WI,Medicare
2021-08,1839,WV,Commercial
2021-08,13975,WV,Medicare
2021-08,1416,WY,Commercial
2021-08,3,WY,Medicare
2021-08,10013,,Commercial
2021-08,1,,Medicaid
2021-08,410,,Medicare
2021-09,815,AK,Commercial
2021-09,5,AK,Medicare
2021-09,5492,AL,Commercial
2021-09,1,AL,Medicaid
2021-09,73,AL,Medicare
2021-09,4329,AR,Commercial
2021-09,846,AR,Medicare
2021-09,10524,AZ,Commercial
2021-09,57,AZ,Medicaid
2021-09,25110,AZ,Medicare
2021-09,91075,CA,Commercial
2021-09,2,CA,Medicaid
2021-09,91353,CA,Medicare
2021-09,8229,CO,Commercial
2021-09,1,CO,Medicaid
2021-09,18778,CO,Medicare
2021-09,2704,CT,Commercial
2021-09,51,CT,Medicare
2021-09,705,DC,Commercial
2021-09,1880,DC,Medicare
2021-09,1215,DE,Commercial
2021-09,3555,DE,Medicare
2021-09,172149,FL,Commercial
2021-09,180,FL,Medicaid
2021-09,84374,FL,Medicare
2021-09,13131,GA,Commercial
2021-09,1,GA,Medicaid
2021-09,43534,GA,Medicare
2021-09,259,HI,Commercial
2021-09,2,HI,Medicare
2021-09,5461,IA,Commercial
2021-09,28662,IA,Medicare
2021-09,2177,ID,Commercial
2021-09,1,ID,Medicaid
2021-09,6,ID,Medicare
2021-09,228001,IL,Commercial
2021-09,75429,IL,Medicare
2021-09,18248,IN,Commercial
2021-09,1,IN,Medicaid
2021-09,48213,IN,Medicare
2021-09,5567,KS,Commercial
2021-09,12454,KS,Medicare
2021-09,7689,KY,Commercial
2021-09,4336,KY,Medicare
2021-09,9121,LA,Commercial
2021-09,3,LA,Medicaid
2021-09,50045,LA,Medicare
2021-09,7681,MA,Commercial
2021-09,123,MA,Medicare
2021-09,6203,MD,Commercial
2021-09,8893,MD,Medicare
2021-09,1058,ME,Commercial
2021-09,6,ME,Medicare
2021-09,11723,MI,Commercial
2021-09,14508,MI,Medicare
2021-09,6365,MN,Commercial
2021-09,41,MN,Medicare
2021-09,10180,MO,Commercial
2021-09,9982,MO,Medicare
2021-09,4131,MS,Commercial
2021-09,451,MS,Medicare
2021-09,12524,MT,Commercial
2021-09,28,MT,Medicaid
2021-09,5,MT,Medicare
2021-09,11877,NC,Commercial
2021-09,182,NC,Medicare
2021-09,1576,ND,Commercial
2021-09,6,ND,Medicare
2021-09,3370,NE,Commercial
2021-09,1614,NE,Medicare
2021-09,1282,NH,Commercial
2021-09,3485,NH,Medicare
2021-09,6907,NJ,Commercial
2021-09,368,NJ,Medicaid
2021-09,17645,NJ,Medicare
2021-09,18465,NM,Commercial
2021-09,1,NM,Medicaid
2021-09,20584,NM,Medicare
2021-09,3399,NV,Commercial
2021-09,1,NV,Medicaid
2021-09,13817,NV,Medicare
2021-09,16539,NY,Commercial
2021-09,1,NY,Medicaid
2021-09,35012,NY,Medicare
2021-09,15959,OH,Commercial
2021-09,287,OH,Medicaid
2021-09,16611,OH,Medicare
2021-09,40557,OK,Commercial
2021-09,17,OK,Medicaid
2021-09,56,OK,Medicare
2021-09,4413,OR,Commercial
2021-09,55,OR,Medicaid
2021-09,401,OR,Medicare
2021-09,13905,PA,Commercial
2021-09,2,PA,Medicaid
2021-09,56163,PA,Medicare
2021-09,115,PR,Commercial
2021-09,20,PR,Medicare
2021-09,899,RI,Commercial
2021-09,16,RI,Medicare
2021-09,6821,SC,Commercial
2021-09,2,SC,Medicaid
2021-09,38461,SC,Medicare
2021-09,1475,SD,Commercial
2021-09,13,SD,Medicare
2021-09,9534,TN,Commercial
2021-09,83,TN,Medicaid
2021-09,25223,TN,Medicare
2021-09,302365,TX,Commercial
2021-09,163,TX,Medicaid
2021-09,153792,TX,Medicare
2021-09,4354,UT,Commercial
2021-09,77,UT,Medicare
2021-09,19505,VA,Commercial
2021-09,34,VA,Medicaid
2021-09,67176,VA,Medicare
2021-09,285,VT,Commercial
2021-09,4,VT,Medicare
2021-09,10753,WA,Commercial
2021-09,1,WA,Medicaid
2021-09,19012,WA,Medicare
2021-09,10455,WI,Commercial
2021-09,9918,WI,Medicare
2021-09,1839,WV,Commercial
2021-09,13975,WV,Medicare
2021-09,1416,WY,Commercial
2021-09,3,WY,Medicare
2021-09,10012,,Commercial
2021-09,1,,Medicaid
2021-09,410,,Medicare
2021-10,815,AK,Commercial
2021-10,5,AK,Medicare
2021-10,5491,AL,Commercial
2021-10,1,AL,Medicaid
2021-10,73,AL,Medicare
2021-10,4328,AR,Commercial
2021-10,846,AR,Medicare
2021-10,10524,AZ,Commercial
2021-10,57,AZ,Medicaid
2021-10,25110,AZ,Medicare
2021-10,91071,CA,Commercial
2021-10,2,CA,Medicaid
2021-10,91353,CA,Medicare
2021-10,8227,CO,Commercial
2021-10,1,CO,Medicaid
2021-10,18778,CO,Medicare
2021-10,2704,CT,Commercial
2021-10,51,CT,Medicare
2021-10,705,DC,Commercial
2021-10,1718,DC,Medicare
2021-10,1215,DE,Commercial
2021-10,3549,DE,Medicare
2021-10,172146,FL,Commercial
2021-10,180,FL,Medicaid
2021-10,84374,FL,Medicare
2021-10,13127,GA,Commercial
2021-10,1,GA,Medicaid
2021-10,43533,GA,Medicare
2021-10,259,HI,Commercial
2021-10,2,HI,Medicare
2021-10,5461,IA,Commercial
2021-10,28662,IA,Medicare
2021-10,2177,ID,Commercial
2021-10,1,ID,Medicaid
2021-10,6,ID,Medicare
2021-10,227975,IL,Commercial
2021-10,75429,IL,Medicare
2021-10,18247,IN,Commercial
2021-10,1,IN,Medicaid
2021-10,48211,IN,Medicare
2021-10,5567,KS,Commercial
2021-10,12454,KS,Medicare
2021-10,7689,KY,Commercial
2021-10,4336,KY,Medicare
2021-10,9121,LA,Commercial
2021-10,3,LA,Medicaid
2021-10,50045,LA,Medicare
2021-10,7681,MA,Commercial
2021-10,123,MA,Medicare
2021-10,6202,MD,Commercial
2021-10,8893,MD,Medicare
2021-10,1058,ME,Commercial
2021-10,6,ME,Medicare
2021-10,11723,MI,Commercial
2021-10,14508,MI,Medicare
2021-10,6364,MN,Commercial
2021-10,41,MN,Medicare
2021-10,10179,MO,Commercial
2021-10,9982,MO,Medicare
2021-10,4130,MS,Commercial
2021-10,451,MS,Medicare
2021-10,12521,MT,Commercial
2021-10,28,MT,Medicaid
2021-10,5,MT,Medicare
2021-10,11876,NC,Commercial
2021-10,182,NC,Medicare
2021-10,1576,ND,Commercial
2021-10,6,ND,Medicare
2021-10,3369,NE,Commercial
2021-10,1614,NE,Medicare
2021-10,1282,NH,Commercial
2021-10,3485,NH,Medicare
2021-10,6906,NJ,Commercial
2021-10,368,NJ,Medicaid
2021-10,17645,NJ,Medicare
2021-10,18459,NM,Commercial
2021-10,1,NM,Medicaid
2021-10,20584,NM,Medicare
2021-10,3399,NV,Commercial
2021-10,1,NV,Medicaid
2021-10,13817,NV,Medicare
2021-10,16537,NY,Commercial
2021-10,1,NY,Medicaid
2021-10,35005,NY,Medicare
2021-10,15955,OH,Commercial
2021-10,287,OH,Medicaid
2021-10,16607,OH,Medicare
2021-10,40543,OK,Commercial
2021-10,17,OK,Medicaid
2021-10,56,OK,Medicare
2021-10,4413,OR,Commercial
2021-10,55,OR,Medicaid
2021-10,401,OR,Medicare
2021-10,13902,PA,Commercial
2021-10,2,PA,Medicaid
2021-10,56163,PA,Medicare
2021-10,115,PR,Commercial
2021-10,20,PR,Medicare
2021-10,899,RI,Commercial
2021-10,16,RI,Medicare
2021-10,6821,SC,Commercial
2021-10,2,SC,Medicaid
2021-10,38442,SC,Medicare
2021-10,1475,SD,Commercial
2021-10,13,SD,Medicare
2021-10,9534,TN,Commercial
2021-10,83,TN,Medicaid
2021-10,24969,TN,Medicare
2021-10,302297,TX,Commercial
2021-10,163,TX,Medicaid
2021-10,153791,TX,Medicare
2021-10,4351,UT,Commercial
2021-10,77,UT,Medicare
2021-10,19504,VA,Commercial
2021-10,34,VA,Medicaid
2021-10,67176,VA,Medicare
2021-10,285,VT,Commercial
2021-10,4,VT,Medicare
2021-10,10752,WA,Commercial
2021-10,1,WA,Medicaid
2021-10,19008,WA,Medicare
2021-10,10455,WI,Commercial
2021-10,9918,WI,Medicare
2021-10,1839,WV,Commercial
2021-10,13975,WV,Medicare
2021-10,1416,WY,Commercial
2021-10,3,WY,Medicare
2021-10,10012,,Commercial
2021-10,1,,Medicaid
2021-10,410,,Medicare
2021-11,815,AK,Commercial
2021-11,5,AK,Medicare
2021-11,5491,AL,Commercial
2021-11,1,AL,Medicaid
2021-11,73,AL,Medicare
2021-11,4326,AR,Commercial
2021-11,845,AR,Medicare
2021-11,10518,AZ,Commercial
2021-11,57,AZ,Medicaid
2021-11,25110,AZ,Medicare
2021-11,91068,CA,Commercial
2021-11,2,CA,Medicaid
2021-11,91353,CA,Medicare
2021-11,8226,CO,Commercial
2021-11,1,CO,Medicaid
2021-11,18778,CO,Medicare
2021-11,2703,CT,Commercial
2021-11,51,CT,Medicare
2021-11,705,DC,Commercial
2021-11,1613,DC,Medicare
2021-11,1215,DE,Commercial
2021-11,3545,DE,Medicare
2021-11,172142,FL,Commercial
2021-11,180,FL,Medicaid
2021-11,84373,FL,Medicare
2021-11,13123,GA,Commercial
2021-11,1,GA,Medicaid
2021-11,43533,GA,Medicare
2021-11,259,HI,Commercial
2021-11,2,HI,Medicare
2021-11,5461,IA,Commercial
2021-11,28662,IA,Medicare
2021-11,2177,ID,Commercial
2021-11,1,ID,Medicaid
2021-11,6,ID,Medicare
2021-11,227956,IL,Commercial
2021-11,75429,IL,Medicare
2021-11,18244,IN,Commercial
2021-11,1,IN,Medicaid
2021-11,48208,IN,Medicare
2021-11,5565,KS,Commercial
2021-11,12454,KS,Medicare
2021-11,7687,KY,Commercial
2021-11,4335,KY,Medicare
2021-11,9118,LA,Commercial
2021-11,3,LA,Medicaid
2021-11,50045,LA,Medicare
2021-11,7681,MA,Commercial
2021-11,123,MA,Medicare
2021-11,6200,MD,Commercial
2021-11,8893,MD,Medicare
2021-11,1058,ME,Commercial
2021-11,6,ME,Medicare
2021-11,11722,MI,Commercial
2021-11,14508,MI,Medicare
2021-11,6364,MN,Commercial
2021-11,41,MN,Medicare
2021-11,10173,MO,Commercial
2021-11,9982,MO,Medicare
2021-11,4130,MS,Commercial
2021-11,450,MS,Medicare
2021-11,12514,MT,Commercial
2021-11,28,MT,Medicaid
2021-11,5,MT,Medicare
2021-11,11876,NC,Commercial
2021-11,182,NC,Medicare
2021-11,1576,ND,Commercial
2021-11,6,ND,Medicare
2021-11,3369,NE,Commercial
2021-11,1614,NE,Medicare
2021-11,1282,NH,Commercial
2021-11,3484,NH,Medicare
2021-11,6904,NJ,Commercial
2021-11,368,NJ,Medicaid
2021-11,17645,NJ,Medicare
2021-11,18455,NM,Commercial
2021-11,1,NM,Medicaid
2021-11,20584,NM,Medicare
2021-11,3399,NV,Commercial
2021-11,1,NV,Medicaid
2021-11,13817,NV,Medicare
2021-11,16536,NY,Commercial
2021-11,1,NY,Medicaid
2021-11,34989,NY,Medicare
2021-11,15952,OH,Commercial
2021-11,287,OH,Medicaid
2021-11,16607,OH,Medicare
2021-11,40530,OK,Commercial
2021-11,17,OK,Medicaid
2021-11,56,OK,Medicare
2021-11,4412,OR,Commercial
2021-11,55,OR,Medicaid
2021-11,401,OR,Medicare
2021-11,13900,PA,Commercial
2021-11,2,PA,Medicaid
2021-11,56163,PA,Medicare
2021-11,115,PR,Commercial
2021-11,20,PR,Medicare
2021-11,899,RI,Commercial
2021-11,16,RI,Medicare
2021-11,6821,SC,Commercial
2021-11,2,SC,Medicaid
2021-11,38421,SC,Medicare
2021-11,1475,SD,Commercial
2021-11,13,SD,Medicare
2021-11,9532,TN,Commercial
2021-11,83,TN,Medicaid
2021-11,24634,TN,Medicare
2021-11,302232,TX,Commercial
2021-11,163,TX,Medicaid
2021-11,153791,TX,Medicare
2021-11,4351,UT,Commercial
2021-11,77,UT,Medicare
2021-11,19502,VA,Commercial
2021-11,34,VA,Medicaid
2021-11,67174,VA,Medicare
2021-11,285,VT,Commercial
2021-11,4,VT,Medicare
2021-11,10752,WA,Commercial
2021-11,1,WA,Medicaid
2021-11,19006,WA,Medicare
2021-11,10455,WI,Commercial
2021-11,9918,WI,Medicare
2021-11,1838,WV,Commercial
2021-11,13975,WV,Medicare
2021-11,1416,WY,Commercial
2021-11,3,WY,Medicare
2021-11,10012,,Commercial
2021-11,1,,Medicaid
2021-11,410,,Medicare
2021-12,815,AK,Commercial
2021-12,5,AK,Medicare
2021-12,5491,AL,Commercial
2021-12,1,AL,Medicaid
2021-12,73,AL,Medicare
2021-12,4326,AR,Commercial
2021-12,844,AR,Medicare
2021-12,10517,AZ,Commercial
2021-12,57,AZ,Medicaid
2021-12,25110,AZ,Medicare
2021-12,91064,CA,Commercial
2021-12,2,CA,Medicaid
2021-12,91353,CA,Medicare
2021-12,8225,CO,Commercial
2021-12,1,CO,Medicaid
2021-12,18778,CO,Medicare
2021-12,2703,CT,Commercial
2021-12,51,CT,Medicare
2021-12,705,DC,Commercial
2021-12,1479,DC,Medicare
2021-12,1215,DE,Commercial
2021-12,3540,DE,Medicare
2021-12,172139,FL,Commercial
2021-12,180,FL,Medicaid
2021-12,84373,FL,Medicare
2021-12,13122,GA,Commercial
2021-12,1,GA,Medicaid
2021-12,43533,GA,Medicare
2021-12,259,HI,Commercial
2021-12,2,HI,Medicare
2021-12,5461,IA,Commercial
2021-12,28662,IA,Medicare
2021-12,2176,ID,Commercial
2021-12,1,ID,Medicaid
2021-12,6,ID,Medicare
2021-12,227936,IL,Commercial
2021-12,75429,IL,Medicare
2021-12,18244,IN,Commercial
2021-12,1,IN,Medicaid
2021-12,48208,IN,Medicare
2021-12,5565,KS,Commercial
2021-12,12454,KS,Medicare
2021-12,7686,KY,Commercial
2021-12,4335,KY,Medicare
2021-12,9118,LA,Commercial
2021-12,3,LA,Medicaid
2021-12,50044,LA,Medicare
2021-12,7680,MA,Commercial
2021-12,123,MA,Medicare
2021-12,6198,MD,Commercial
2021-12,8893,MD,Medicare
2021-12,1058,ME,Commercial
2021-12,6,ME,Medicare
2021-12,11721,MI,Commercial
2021-12,14508,MI,Medicare
2021-12,6364,MN,Commercial
2021-12,41,MN,Medicare
2021-12,10170,MO,Commercial
2021-12,9982,MO,Medicare
2021-12,4128,MS,Commercial
2021-12,450,MS,Medicare
2021-12,12512,MT,Commercial
2021-12,28,MT,Medicaid
2021-12,5,MT,Medicare
2021-12,11876,NC,Commercial
2021-12,182,NC,Medicare
2021-12,1575,ND,Commercial
2021-12,6,ND,Medicare
2021-12,3368,NE,Commercial
2021-12,1614,NE,Medicare
2021-12,1282,NH,Commercial
2021-12,3483,NH,Medicare
2021-12,6903,NJ,Commercial
2021-12,368,NJ,Medicaid
2021-12,17645,NJ,Medicare
2021-12,18444,NM,Commercial
2021-12,1,NM,Medicaid
2021-12,20584,NM,Medicare
2021-12,3399,NV,Commercial
2021-12,1,NV,Medicaid
2021-12,13817,NV,Medicare
2021-12,16531,NY,Commercial
2021-12,1,NY,Medicaid
2021-12,34973,NY,Medicare
2021-12,15951,OH,Commercial
2021-12,287,OH,Medicaid
2021-12,16598,OH,Medicare
2021-12,40519,OK,Commercial
2021-12,17,OK,Medicaid
2021-12,56,OK,Medicare
2021-12,4411,OR,Commercial
2021-12,55,OR,Medicaid
2021-12,401,OR,Medicare
2021-12,13900,PA,Commercial
